RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL650_none_aortic_HAoEC_none_hsap_1487_Basal_TCAG1Aligned_uniq_sortedByReadname.bam	WL647_none_aortic_HAoEC_none_hsap_2139_Basal_TCAG1Aligned_uniq_sortedByReadname.bam	WL649_none_aortic_HAoEC_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_uniq_sortedByReadname.bam	WL645_none_aortic_HAoEC_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_uniq_sortedByReadname.bam
NM_138364	-1.40225726532154	2.98772009346053	2.41356406693031	0.120288224310093	0.739565184779006	chr4	-	148559533	148605280	PRMT9	45747	42639	3.19078899940953	3.53103935409398	2.59927420487345	1.31463082494325
NM_138367	-0.347509555388229	5.2425320800859	0.187416770892606	0.665075369651081	1	chr8	-	145946293	145980970	ZNF251	34677	30516	5.48863134645323	5.10843500130464	5.67405720705027	4.22226148686131
NM_138368	-0.00119871079950992	2.28835680165718	5.86428274840405e-07	0.999388991193303	1	chr11	-	65541368	65548062	AP5B1	6694	99	-3.46263706015573	3.03324822204354	-3.46263706015573	3.03201270495869
NM_138370	-1.8662924402407	3.72596410505287	1.19110616180099	0.275106543866979	1	chr2	+	42275160	42285668	PKDCC	10508	7140	4.82736549761496	2.77340732015762	-0.86283855411519	3.85507114947851
NM_138371	0.5168848446821	6.23052910890294	0.434301294037933	0.509885881241314	1	chr12	+	47473385	47630446	PCED1B	157061	153505	5.25616488471426	6.4889514300433	6.19175034028446	6.59330973713895
NM_138374	0.332139443148678	4.842417082644	0.128221507422836	0.720283214785407	1	chr19	+	53837001	53858122	ZNF845	21121	16708	4.01847337967323	5.00614475177392	5.5237794374078	4.17518945831937
NM_138376	1.62390682271649	3.35466535731035	2.86071655630815	0.0907670566126727	0.632624424818567	chr14	-	20757300	20774153	TTC5	16853	11809	1.29223470587593	2.90916980904901	4.16976758428886	3.40274668558016
NM_138378	-0.49453925216745	1.70071869644393	0.0380257044988745	0.845391533467505	1	chr11	-	111744779	111750181	FDXACB1	5402	2336	-3.46263706015573	2.62352930884975	2.07832557380378	-3.46263706015573
NM_138381	0.247013601935312	3.11316945546254	0.0544798179358565	0.81544373094145	1	chr3	+	16306666	16347594	OXNAD1	40928	36944	4.05304652605485	0.829713605533856	2.70464606863259	2.86408618130462
NM_138383	-1.07546577469693	6.96552355707242	1.96071718137032	0.161436637982261	0.853733853302901	chr16	-	70695106	70719954	MTSS1L	24848	19851	7.69784835316801	7.03683458166235	6.50787133644279	6.07675821345669
NM_138384	-0.204022310758072	8.20331095975087	0.0708642087207636	0.790082624610589	1	chr10	+	135207620	135234174	MTG1	26554	22584	8.17879629565606	8.40270391926105	8.27196213574476	7.90182914879117
NM_138385	-1.05193837460471	4.71527383230678	1.56684393933082	0.210665942818368	0.980705850152299	chr4	-	1717678	1723084	TMEM129	5406	2515	4.86676928070996	5.28107083124301	4.52662105637665	3.52041400599488
NM_138387	-0.941656568511904	3.63540457618069	1.24786918604721	0.263959841748041	1	chr17	+	42148097	42153712	G6PC3	5615	1289	2.84112755350425	4.48247140511069	1.50877393591149	3.85507114947851
NM_138389	0.23102870534374	7.75443469834843	0.0927692559354369	0.760685704834531	1	chr4	+	38869353	38947365	FAM114A1	78012	73609	7.61638686819238	7.6374398230641	7.98872697645421	7.72722104462382
NM_138390	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	+	216946588	216967506	TMEM169	20918	17384	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138392	0.0215673465192776	7.2398265778846	0.000763328298376109	0.977958533099181	1	chr19	+	41082756	41097305	SHKBP1	14549	11925	7.56040785606123	6.83849668271491	7.13539494788673	7.3062581121781
NM_138393	-4.08635565281323	0.263958939693825	4.2238207296983	0.039860309141251	0.368441413639852	chr19	+	1491164	1497924	REEP6	6760	4813	1.03984765994912	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138396	0.0110896425909696	2.17701908970806	1.17121078577753e-05	0.997269408428687	1	chr12	+	58148880	58154193	MARCH9	5313	1707	-3.46263706015573	2.77340732015762	3.13992629163734	-3.46263706015573
NM_138400	-1.03849780055682	5.0440829914504	1.76854218755667	0.183562597747801	0.912666432707975	chr7	+	156742416	156765876	NOM1	23460	15384	5.48863134645323	5.38953279613229	4.58298619726903	4.22226148686131
NM_138401	-2.7537720061511	3.52143575064738	8.7186758321546	0.00314966723154297	0.0609652834235389	chr19	+	17530655	17536148	MVB12A	5493	2611	2.67348351880229	4.95998387887765	0.0129717568137732	2.19675847788117
NM_138402	-0.097965047340048	6.19061874315639	0.0127569312259936	0.910072902540308	1	chr2	+	231191893	231268445	SP140L	76552	71691	6.80374276005332	5.46859266358676	5.77428678846043	6.3016158552041
NM_138403	2.25624913255643e-16	-0.46263889223677	0	1	1	chr7	-	101256604	101272576	MYL10	15972	14963	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138408	-4.24166577102759	3.1390807141826	10.9190811779041	0.000951788037799668	0.028512402484172	chr6	+	111279762	111289091	GTF3C6	9329	8379	4.7868552014322	2.04914551736212	-3.46263706015573	-0.0152836450845691
NM_138409	-0.929261332009575	7.17063312775825	1.47965928626391	0.223827837733449	1	chr6	+	84743419	84800605	MRAP2	57186	54947	7.2311239341682	7.82295829488951	6.33812607113581	6.85835496416253
NM_138410	-0.637450020122407	6.74231851416335	0.701031061893167	0.402437459259652	1	chr3	+	32433162	32496333	CMTM7	63171	58722	7.18510481590274	6.82996678690904	6.52954494501447	6.21117155787872
NM_138411	-5.29008065571023	0.597657071535149	7.31651534650624	0.0068323762998369	0.103776471302883	chr19	-	50970044	50980003	FAM71E1	9959	8620	-3.46263706015573	1.644609722153	-3.46263706015573	-3.46263706015573
NM_138412	0.821740927518176	3.12802025904856	0.114560739607491	0.735010368031216	1	chr19	-	55555691	55580914	RDH13	25223	21664	-3.46263706015573	4.22060734022911	3.53228755816427	1.12948204382422
NM_138413	2.25624913255643e-16	-0.46263889223677	0	1	1	chr10	+	99344101	99372555	HOGA1	28454	22762	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138414	0.0630416492075151	5.98327036082959	0.00623845158425951	0.937045453537402	1	chr16	+	28565248	28603111	CCDC101	37863	36712	5.90294001957186	5.86908023141402	6.49323923365535	5.40368293542806
NM_138418	-2.91770566453259	3.3097263801181	8.0575253464252	0.00453150354948682	0.0779130779513416	chr16	+	691848	698474	FAM195A	6626	3090	4.41386361457634	3.25335523337821	2.59927420487345	-1.35737326674335
NM_138420	-1.2988968245865	5.77001517236897	2.15844602446908	0.141788019997886	0.815312344594315	chr14	-	105403590	105444694	AHNAK2	41104	22759	6.57900576561465	5.8095858463127	4.30995359308615	5.46367774535129
NM_138421	-0.369317680895011	4.9151607523493	0.223364625537116	0.636488114934909	1	chr11	-	18101889	18127638	SAAL1	25749	24218	5.34255309048307	4.60751436478663	5.23809950190479	3.96985256398866
NM_138423	0.620319785338103	6.28060409380014	0.603946877181251	0.437076063786054	1	chr15	+	44580908	44707959	CASC4	127051	120702	5.68878605780679	6.10653707041782	6.84399987045606	6.19356338067196
NM_138424	-0.680103913973803	-0.00272714955682738	0.16119810253336	0.688055840096225	1	chr9	-	116853917	116861337	KIF12	7420	4936	-0.189633216625142	-3.46263706015573	-3.46263706015573	-1.35737326674335
NM_138425	4.45250754793712	1.89497140983183	11.1381180580571	0.000845716497257714	0.0268717089248154	chr12	+	7053202	7055165	C12orf57	1963	704	-1.04761283822678	-3.46263706015573	1.25490764470366	3.18241502055082
NM_138426	-2.88775916222223	1.09139179505011	5.15270279532504	0.0232102187012463	0.254045053688871	chr7	+	8008373	8128709	GLCCI1	120336	113493	0.34470268777773	1.92648632599449	-3.46263706015573	-0.535588561082909
NM_138428	-4.30519583394186	1.48314055232721	7.75808063781947	0.0053472755336189	0.0858993100358761	chr1	-	35315962	35325417	SMIM12	9455	1407	-3.46263706015573	2.97254251895487	-3.46263706015573	-1.35737326674335
NM_138430	3.05171184554911	2.92110042437056	10.42397790886	0.00124389678840499	0.0337531491170805	chr13	-	114076254	114107839	ADPRHL1	31585	29407	1.03984765994912	0.141017362403498	3.79343560192535	3.44304492432791
NM_138431	-1.51082432041453	2.69324268199144	1.62686508397075	0.202137200354138	0.960401733953072	chr8	+	145734551	145736589	MFSD3	2038	592	-3.46263706015573	4.08380556560834	-3.46263706015573	2.53177341725496
NM_138432	-0.841061065532267	3.18526577372324	0.13230751327788	0.71605142578638	1	chr12	+	113860215	113876081	SDSL	15866	14469	3.61772013568694	1.29394872487112	-3.46263706015573	4.22226148686131
NM_138435	2.25624913255643e-16	-0.46263889223677	0	1	1	chr22	+	40390952	40426043	FAM83F	35091	31844	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138440	-4.88087569996076	0.664911949106156	6.27701342625036	0.0122314065987343	0.158842872320904	chr16	+	4421848	4433529	VASN	11681	8875	1.85927510189709	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138441	1.86060255078206	3.43458546516711	4.24065519362295	0.0394669333547914	0.368441413639852	chr6	-	74134855	74162043	MB21D1	27188	25364	1.03984765994912	2.97254251895487	3.79343560192535	4.07617109819903
NM_138443	0.0267086678236574	3.90122636152571	0.00104942665445051	0.974157165156399	1	chr18	+	43684297	43708299	HAUS1	24002	22837	3.75004573377297	3.83373602420708	4.27616334036071	3.36129038672394
NM_138446	-4.47276022526945	3.03351687161575	15.5321465923142	8.11140623581794e-05	0.00585832668442554	chr7	+	23338939	23349180	MALSU1	10241	6201	4.01847337967323	3.65211170259054	-3.46263706015573	0.366304895142966
NM_138447	-6.63810673807665	1.52688565414828	15.8527790971975	6.84659141139879e-05	0.00519049704149246	chr16	-	30613878	30621707	ZNF689	7829	4188	1.69385154232499	2.45625626573677	-3.46263706015573	-3.46263706015573
NM_138448	0.577225978053227	4.39416316190398	0.52903288996111	0.467013736596781	1	chr2	+	54342409	54532435	ACYP2	190026	187337	4.05304652605485	3.96418225093605	4.94741274094241	4.22226148686131
NM_138450	2.25624913255643e-16	-0.46263889223677	0	1	1	chr13	+	50202434	50208008	ARL11	5574	1814	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138451	5.83330348898547	1.06893740802795	9.20020616452152	0.00241987871884721	0.051329238355062	chr12	-	113633245	113658899	IQCD	25654	23108	-3.46263706015573	-3.46263706015573	2.59927420487345	-3.46263706015573
NM_138453	-2.13224286033817	-0.286396401956135	1.12016829415854	0.289882218747723	1	chr5	+	57878938	58147406	RAB3C	268468	267370	-1.04761283822678	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138454	2.25624913255643e-16	-0.46263889223677	0	1	1	chr19	-	17566233	17571725	NXNL1	5492	4584	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138455	3.2221023479894	5.72374179457649	14.2769366462214	0.000157786381363574	0.00915213960358852	chr8	+	104383742	104395232	CTHRC1	11490	9513	3.52223983509454	3.14749528396537	6.40999722048969	6.69275505505143
NM_138456	2.25624913255643e-16	-0.46263889223677	0	1	1	chr11	-	64755416	64764517	BATF2	9101	6259	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138458	-0.0135805183591269	2.18613134835808	0.000219857487015862	0.988169726699404	1	chr2	-	68357280	68384692	WDR92	27412	22343	2.84112755350425	-0.385794494758949	2.89477969218658	-0.535588561082909
NM_138459	-0.800567676189447	4.67114015160408	0.758288883807598	0.383864543092741	1	chr6	+	117996616	118031886	NUS1	35270	30463	4.56525265765405	4.97553552368471	2.59927420487345	5.24177947583797
NM_138462	-1.80745015105678	5.23786007066986	4.43146692309472	0.0352821719587501	0.342421303934304	chr9	-	140476530	140484937	ZMYND19	8407	7007	5.74273262218571	5.88563752718661	4.6895113413103	3.31860749454948
NM_138465	-0.502975170285328	6.7162483338374	0.437432905918141	0.508364091809947	1	chr8	+	144349606	144359101	GLI4	9495	1941	7.18899630812618	6.62336381819325	6.73005831763041	6.07675821345669
NM_138466	-2.54340509138143	3.18142549711958	5.45680111795478	0.0194923000173814	0.225269788227098	chr19	-	58878989	58892389	ZNF837	13400	11367	2.75973923866852	4.24647720049042	-3.46263706015573	2.92226073722938
NM_138468	0.130034025597111	4.66838541033473	0.0231375119190851	0.879100022045254	1	chr2	-	203637872	203736708	ICA1L	98836	89565	4.3317625384335	4.52536793793597	3.6424807918971	5.43399218019216
NM_138471	-0.93843206929847	5.23667911960502	1.46161758690464	0.22667292105668	1	chr11	+	63580922	63595190	C11orf84	14268	9630	6.02986747729752	5.02120922595408	5.05095398829421	4.12652961851607
NM_138473	0.0674765719595593	6.53214709459568	0.0075003829869118	0.930985688922606	1	chr12	+	53773978	53810226	SP1	36248	28528	6.53075680514437	6.36453769145225	6.99184671467526	6.03781719835445
NM_138477	-1.58114799359915	3.86224475885102	3.49806620988363	0.061440532584471	0.494643505227099	chr15	-	43015759	43029417	CDAN1	13658	8034	4.38701239623326	4.32141471971482	3.3494045417193	2.19675847788117
NM_138481	2.25624913255643e-16	-0.46263889223677	0	1	1	chr22	-	41625513	41636935	CHADL	11422	8558	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138493	-1.02562789130408	4.25192431500309	1.47266666028906	0.224925425656276	1	chr6	-	37450696	37467700	CCDC167	17004	16384	5.13229323002938	3.96418225093605	3.41297653509793	3.6292037984765
NM_138494	-0.568183261925135	5.62202169787769	0.545311432604044	0.460239793988322	1	chr7	+	99156044	99174076	ZNF655	18032	9979	5.31432790873986	6.26680181509127	4.83586185930889	5.61244244132612
NM_138496	-0.325138784073683	7.78971453858377	0.181675134683601	0.669937591096079	1	chr8	-	145675314	145690418	CYHR1	15104	7092	8.0941719448473	7.77265985421408	7.54311374696602	7.67318920622422
NM_138499	-2.37921289066824	4.60099179464938	6.88127403075424	0.00871034531184121	0.125990224866256	chr10	+	134210701	134231358	PWWP2B	20657	16015	5.24125021110602	5.29353276176282	1.91226874853638	3.76256450294663
NM_138501	-0.443884352922334	7.53172728722471	0.343179345711146	0.557999767099873	1	chr19	+	14640378	14676792	TECR	36414	32283	7.39169556839775	8.00636750718823	6.94959748815207	7.56093813794544
NM_138567	2.25624913255643e-16	-0.46263889223677	0	1	1	chr11	+	1855539	1858751	SYT8	3212	196	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138568	-8.14468151793495	2.71395110507129	23.5357215689976	1.22615982061107e-06	0.00036541676722866	chr19	-	45715878	45737469	EXOC3L2	21591	19867	1.85927510189709	4.29686551416129	-3.46263706015573	-3.46263706015573
NM_138569	0.154903180381444	5.37550537395711	0.0285653230117813	0.865786581562303	1	chr6	+	53883713	54131078	MLIP	247365	240582	5.48863134645323	3.61287245680377	6.65316388101027	2.67400651369159
NM_138571	1.85386076272841	4.01091592295561	2.73782665916696	0.0979979659273091	0.662936314915901	chr6	+	126277860	126301389	HINT3	23529	20150	4.2447058087429	0.526076293738954	4.4068204464266	4.35490925373619
NM_138572	-0.776026193248783	5.90009275361902	1.00822047617095	0.315329535578461	1	chr6	+	42018250	42048644	TAF8	30394	25386	6.49976067762983	5.90200695484513	5.50930859893486	5.34108456626767
NM_138573	2.25624913255643e-16	-0.46263889223677	0	1	1	chr15	-	76234327	76304785	NRG4	70458	67831	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138576	2.01269517450992	0.952377286804211	2.35438030449964	0.124931522414123	0.756070805479246	chr14	-	99635624	99738050	BCL11B	102426	89994	-1.04761283822678	-1.2242082100339	2.07832557380378	-1.35737326674335
NM_138612	3.85976185067447	0.0802701715491566	3.67036777953341	0.0553879610237356	0.463903538587756	chr16	+	69140128	69152619	HAS3	12491	7712	-3.46263706015573	-3.46263706015573	-3.46263706015573	0.366304895142966
NM_138615	-0.0949549396885432	6.65173985932496	0.0136547059105823	0.906976264400274	1	chr3	+	47844398	47891686	DHX30	47288	40883	6.05567192844788	7.20128512635731	6.6198741863353	6.45235665352794
NM_138635	0.377707910780108	7.56862291011831	0.227141707112821	0.63365135667365	1	chr7	-	44866487	44887725	H2AFV	21238	14899	7.18899630812618	7.4718676332352	8.09672265619363	7.31984795921745
NM_138636	2.25624913255643e-16	-0.46263889223677	0	1	1	chrX	+	12924738	12941288	TLR8	16550	12196	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138638	0.000487055280818764	1.78179689280267	4.09420821547712e-05	0.994894690674126	1	chr14	-	35179587	35184029	CFL2	4442	916	-3.46263706015573	2.62352930884975	2.22722664149571	-1.35737326674335
NM_138689	-0.143257144768823	7.45025246615588	0.0356109130386495	0.850321257962564	1	chr11	-	64011950	64014413	PPP1R14B	2463	951	7.31185915593068	7.67125818421428	7.02274099281644	7.67318920622422
NM_138690	2.25624913255643e-16	-0.46263889223677	0	1	1	chr19	+	1000436	1009723	GRIN3B	9287	5767	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138691	-0.0840085677550527	2.96921740861265	0.00558516877864967	0.940426365743249	1	chr9	+	75136716	75451267	TMC1	314551	310941	3.61772013568694	1.644609722153	1.72458184880786	3.31860749454948
NM_138694	2.25624913255643e-16	-0.46263889223677	0	1	1	chr6	-	51480144	51952423	PKHD1	472279	454382	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138697	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	+	6615337	6639817	TAS1R1	24480	21664	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138701	-0.323761272105231	3.72818818322481	0.144147760102137	0.70419190631961	1	chr7	-	40172341	40174251	MPLKIP	1910	969	1.69385154232499	4.70402728697546	1.72458184880786	4.12652961851607
NM_138702	2.25624913255643e-16	-0.46263889223677	0	1	1	chrX	+	140926101	140985618	MAGEC3	59517	56179	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138705	2.25624913255643e-16	-0.46263889223677	0	1	1	chr1	+	1846265	1848733	CALML6	2468	150	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138706	2.25624913255643e-16	-0.46263889223677	0	1	1	chr11	+	76745384	76753005	B3GNT6	7621	5075	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138712	-0.319990457043883	4.95104617175873	0.167441828393372	0.682395415385169	1	chr3	+	12329348	12475855	PPARG	146507	139670	4.92392770053188	5.20395035287594	4.90382185863613	4.58841489841722
NM_138716	2.25624913255643e-16	-0.46263889223677	0	1	1	chr8	-	15965386	16050300	MSR1	84914	79304	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138717	2.25624913255643e-16	-0.46263889223677	0	1	1	chr6	+	32121228	32131458	PPT2	10230	208	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138720	-0.416198226506693	2.77508571802857	0.0983032665819525	0.753875360162798	1	chr6	+	26158348	26171576	HIST1H2BD	13228	12367	1.29223470587593	3.48831363889142	3.28290161768992	0.667784923006847
NM_138723	2.25624913255643e-16	-0.46263889223677	0	1	1	chr12	+	12223877	12252627	BCL2L14	28750	22333	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138737	-1.40254068513518	0.119221988364647	0.806061429643297	0.369287258241475	1	chrX	+	65382390	65487230	HEPH	104840	99062	-0.189633216625142	-1.2242082100339	-3.46263706015573	-1.35737326674335
NM_138768	-3.24679507647544	-0.148279922674016	2.47252414449463	0.11585174278501	0.724230515023111	chr11	+	69061604	69064754	MYEOV	3150	656	-3.46263706015573	-0.385794494758949	-3.46263706015573	-3.46263706015573
NM_138769	-0.551276473491699	4.56321982099643	0.497593593421129	0.480559388944123	1	chr16	+	718082	724174	RHOT2	6092	1418	4.35965193419764	5.09425869967581	3.84043683363246	4.51470058293662
NM_138771	0.628878338041684	5.12155146778975	0.656869574650617	0.417667281323215	1	chr7	+	23636997	23684327	CCDC126	47330	42453	4.44022419985419	5.02120922595408	5.23809950190479	5.48313411614922
NM_138773	1.5181829877236	3.46959585409356	2.7872479083993	0.095017283177243	0.650702749492332	chr5	+	110074753	110098484	SLC25A46	23731	20934	1.85927510189709	2.84288493945197	4.34297050183111	3.44304492432791
NM_138774	-0.156141381937909	6.37294623439818	0.0392417295930301	0.842970538143187	1	chr19	-	896502	913225	R3HDM4	16723	14827	6.00359306176972	6.63809690501587	5.37209235594114	6.9485972968643
NM_138775	-1.16989005616253	4.91047229849145	2.19676909979334	0.138300344370883	0.803487153349086	chr11	-	107373452	107436461	ALKBH8	63009	58942	4.68030461012702	5.78331751141803	3.41297653509793	4.70899256457891
NM_138777	0.456241420741462	4.68135072552566	0.31456393146839	0.574892985186458	1	chr9	+	125026881	125085742	MRRF	58861	55740	3.87124743631669	4.84615906926895	4.90382185863613	4.74167005840606
NM_138778	-2.11008408649243	4.83228637312831	5.76051256629576	0.0163902897844594	0.197151119641184	chr9	-	140449360	140473387	DPH7	24027	16400	5.63274365114046	5.21709346530903	4.30995359308615	2.2880827294268
NM_138780	2.25624913255643e-16	-0.46263889223677	0	1	1	chrX	+	37865834	37988073	SYTL5	122239	117311	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138782	-0.0395631330245897	6.75815176023847	0.00271068026885857	0.958477543515534	1	chr5	+	72251807	72386349	FCHO2	134542	129192	6.4552159187121	7.04053599505211	6.52235652627968	6.89513199588783
NM_138783	-1.88112591576098	4.24111138669245	5.10890237060478	0.0238033750205238	0.25854963642131	chr19	-	11594241	11616738	ZNF653	22497	20045	3.87124743631669	5.43523892601506	2.22722664149571	3.36129038672394
NM_138785	0.286307595070816	4.00986751916619	0.115697576601892	0.733748490955012	1	chr6	+	149887527	149912067	GINM1	24540	22535	4.2144790229665	3.30350801065293	3.79343560192535	4.29010936144225
NM_138786	-0.900000413108414	2.73888274727942	0.384774496163017	0.535059018257263	1	chr3	-	149036284	149051548	TM4SF18	15264	11339	2.37864913747964	2.04914551736212	3.930080872329	-3.46263706015573
NM_138788	-3.69969546408467	1.07762650559389	5.72115901578897	0.0167616623828283	0.200779857440879	chr11	+	129685740	129729898	TMEM45B	44158	41473	-3.46263706015573	2.36473569957763	-3.46263706015573	-1.35737326674335
NM_138790	2.25624913255643e-16	-0.46263889223677	0	1	1	chr14	+	105391186	105399573	PLD4	8387	1639	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138792	-0.363094171933606	4.91107096856429	0.219944593277531	0.639082138753205	1	chr15	-	52230221	52263998	LEO1	33777	31564	4.72387362334462	5.3058879679467	4.30995359308615	4.99307240096171
NM_138795	-0.706456645160604	5.29150079041025	0.826444056274777	0.363302786715865	1	chr1	-	202102531	202113871	ARL8A	11340	9545	5.98580712267899	5.06548122531999	5.07079946861345	4.57033640567092
NM_138796	0.207554014111397	2.35055614502904	0.0298789792930745	0.862765112263418	1	chr1	+	217804694	218040484	SPATA17	235790	234220	2.75973923866852	-1.2242082100339	3.47386507449498	-3.46263706015573
NM_138797	-1.01313587106642	2.81123745497855	1.39499898685854	0.23756270116668	1	chr22	-	38226861	38240353	ANKRD54	13492	10505	3.61772013568694	2.36473569957763	2.36218717373418	1.62599823271024
NM_138798	-2.91030087087669	2.22276670915407	6.86157775027482	0.00880687525628865	0.127173633086842	chr2	-	99785725	99797492	MITD1	11767	8306	3.57076972475464	1.47990704456061	-0.86283855411519	-0.0152836450845691
NM_138799	0.0114220232711455	5.64992348905462	0.00022514146554542	0.988028418958249	1	chr2	-	8996700	9143876	MBOAT2	147176	143318	6.38909565757482	4.29686551416129	6.16430403138845	4.55202849239286
NM_138800	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	+	96257765	96265469	TRIM43	7704	6079	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138801	-0.695390757566416	4.29615671585683	0.552301529486778	0.45737881241688	1	chr2	+	38893051	38961909	GALM	68858	65674	5.38388173750929	3.25335523337821	3.53228755816427	3.73036214750776
NM_138803	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	-	159027868	159313265	CCDC148	285397	281843	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138805	5.15009441371628	0.637980707574964	6.95806011147041	0.00834424558240785	0.121610695524384	chr3	-	58619669	58652561	FAM3D	32892	31581	-3.46263706015573	-3.46263706015573	1.91226874853638	-3.46263706015573
NM_138807	-0.737596541216534	6.16002628452285	0.904571460273065	0.341558884858534	1	chr3	-	11831915	11888393	TAMM41	56478	46983	6.42913031889305	6.48352304194789	5.40373252330036	6.03122360034803
NM_138809	-0.63432311555974	4.24880780472205	0.384189387471885	0.535369631158206	1	chr5	-	10277706	10308168	CMBL	30462	26234	3.90948623795495	4.68523431995249	4.76454157451822	2.53177341725496
NM_138811	4.19229909055621	0.180532120291146	4.34718651991685	0.0370701381730475	0.353637880194953	chr7	-	25174315	25219817	C7orf31	45502	41858	-3.46263706015573	-3.46263706015573	0.946623397531802	-3.46263706015573
NM_138813	-0.316659972800249	2.13145640101291	0.0241371245972033	0.876536514473256	1	chr19	-	1782073	1812275	ATP8B3	30202	22925	3.52223983509454	-3.46263706015573	0.0129717568137732	1.31463082494325
NM_138815	2.25624913255643e-16	-0.46263889223677	0	1	1	chr3	-	109012634	109035364	DPPA2	22730	21334	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138817	2.25624913255643e-16	-0.46263889223677	0	1	1	chr8	-	87226287	87242604	SLC7A13	16317	14324	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138820	-1.1922048738067	3.00836448949125	1.79185458949434	0.180700362892122	0.904564423795439	chr5	+	175815783	175816751	HIGD2A	968	357	2.37864913747964	3.99503074109387	1.91226874853638	2.19675847788117
NM_138923	1.07807288147223	5.93502105225651	1.71033564532	0.19094182802845	0.930749424593269	chrX	+	70586088	70685855	TAF1	99767	91709	4.3317625384335	6.04152969398744	6.07868586551391	6.46708804162814
NM_138927	1.16437331626353	5.13286519415674	1.97731717457594	0.159673322367049	0.849391548756181	chr21	+	34915343	34949820	SON	34477	23032	3.79158799288914	4.94426276543124	5.60768268834442	5.47343872939144
NM_138937	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	-	79384131	79386880	REG3A	2749	1013	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138960	2.25624913255643e-16	-0.46263889223677	0	1	1	chrX	+	89176939	89177882	TGIF2LX	943	88	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138961	-1.11372601171114	6.91145842623101	2.0444235817825	0.152764837471353	0.828534739784229	chr11	-	124623018	124632223	ESAM	9205	3029	7.23865307024651	7.45809528065793	6.43318005423961	6.03781719835445
NM_138962	-0.129136419136697	6.88525084078296	0.0288996756668727	0.865010886851811	1	chr17	+	55333930	55757299	MSI2	423369	391997	6.4744751833084	7.26911029428892	6.24512449767826	7.23918328844418
NM_138964	2.25624913255643e-16	-0.46263889223677	0	1	1	chr2	+	68872953	68882708	PROKR1	9755	8437	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138969	2.25624913255643e-16	-0.46263889223677	0	1	1	chr8	-	57212569	57233241	SDR16C5	20672	17488	-3.46263706015573	-3.46263706015573	-3.46263706015573	-3.46263706015573
NM_138971	-0.866840042816427	5.28086326708823	1.24062643669997	0.265350358348739	1	chr11	-	117156401	117186972	BACE1	30571	24550	5.75328402515238	5.49040765576102	4.6895113413103	4.82026527550745
