RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL698_none_na_NA_none_hsap_1487_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL700_none_na_NA_none_hsap_2139_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL699_none_na_NA_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL701_none_na_NA_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam
NM_024576	0.225848449535914	4.81564918566871	7.24046475636571	0.00712785270776631	0.122138656570828	chr6	+	71998476	72011973	OGFRL1	13497	1740	4.82305100663906	4.54805979555279	5.08784140385042	4.72623002769656
NM_024577	-0.284604412735349	2.15112737196658	2.42701412041769	0.11925986882197	0.583408584360011	chr5	-	148361712	148442737	SH3TC2	81025	26580	2.26568554844228	2.21857050910976	1.93932581475887	1.98009636680745
NM_024578	-0.0993978117203257	1.97727221218619	0.264894626779979	0.606777246007755	1	chr19	+	17337054	17340028	OCEL1	2974	1091	2.05861548428486	1.89786730248965	1.70590990118586	2.05509042987053
NM_024580	0.0315166451748994	4.72970943955877	0.12950288719253	0.718948020217611	1	chr15	-	82422560	82555104	EFTUD1	132544	3685	4.47046507763892	4.92517213263952	4.59727291241025	4.87163020862989
NM_024584	-0.234121108774143	2.36487993837256	1.88967905802059	0.169238125170184	0.69620794031332	chr2	-	27848505	27851898	CCDC121	3393	2325	2.63497945265245	2.19927142101398	2.33478462404952	2.05509042987053
NM_024585	-0.293832356475814	2.74491062605735	3.77260179396582	0.0520985348895595	0.405413146704323	chr17	+	73106081	73126360	ARMC7	20279	2085	2.78932850090724	2.91859958503261	2.35287544122255	2.75529248369644
NM_024589	-0.105727094266245	2.11554540567273	0.329488578967182	0.565960386586492	1	chr16	-	4846962	4852951	ROGDI	5989	1741	1.93174159955212	2.311373528871	1.89062131774552	2.14937870579216
NM_024590	0.0295219033773351	6.92580225835101	0.284432432410938	0.593810651333945	1	chr4	-	114821439	114900878	ARSJ	79439	4678	6.81122654950581	7.00321986437006	6.81702534342229	7.05586187279032
NM_024591	-0.0913230969067891	4.64840560751164	1.04875734050401	0.305793456155285	0.80209856656116	chr17	+	78965640	78973933	CHMP6	8293	1664	4.60475922513483	4.76375898804031	4.41985814383146	4.76024625529263
NM_024592	-0.0554023731888459	4.48968076481596	0.34276259826192	0.558238921931407	1	chr4	+	56212387	56239266	SRD5A3	26879	4081	4.42014742963835	4.59680974467059	4.49101376457048	4.41119378114027
NM_024594	0.173237292117019	6.67633741054458	5.6231280091852	0.0177249865724443	0.218982223742994	chr5	-	167982627	168006614	PANK3	23987	3387	6.59710421163997	6.57192144858417	6.87529177712485	6.63580062675769
NM_024595	0.0777997801043949	6.56781672245733	1.63350507216683	0.20121893247343	0.738137014571591	chr1	+	39456915	39471737	AKIRIN1	14822	2726	6.47254466214256	6.5822013864962	6.59751454068447	6.61219521488841
NM_024596	0.0182512152358994	4.35827989388835	0.0364930423582059	0.848500897001701	1	chr8	+	6264112	6501140	MCPH1	237028	2894	4.2925634824396	4.39107102151497	4.40692869014851	4.30765099615307
NM_024599	0.00291861664863201	3.83297589525722	0.000710186167603766	0.978739436869081	1	chr17	-	74466974	74497509	RHBDF2	30535	3605	3.91052402303493	3.71450122564298	4.01088391245857	3.59510097573984
NM_024602	0.015214550093689	5.43355839363329	0.0447048220958487	0.832547731964464	1	chr1	-	45468219	45477027	HECTD3	8808	3628	5.3406562233846	5.50301438091428	5.35570667948333	5.51838415262371
NM_024603	2.40475820245707	-2.81274584010708	1.51578256527483	0.218258834148343	0.738137014571591	chr1	-	49193539	49242547	BEND5	49008	1328	-5.9827175065999	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_024605	-0.0271798972700826	4.62538807672879	0.0874931507197978	0.767388618548463	1	chr4	+	148653452	148993927	ARHGAP10	340475	3056	4.69542524832938	4.56323598778948	4.54708694199566	4.66370254164731
NM_024608	0.0755626103947207	1.90008294641603	0.146619366195564	0.701787176108414	1	chr15	+	75639330	75647592	NEIL1	8262	1896	1.84050318729725	1.79876883712425	1.86563827426527	1.92784310413043
NM_024610	-0.0912698829203776	2.48828851710757	0.312415928079499	0.576201445481644	1	chr3	-	122458843	122512666	HSPBAP1	53823	1954	2.67514223495267	2.29328436146218	2.47353147045656	2.34138083486916
NM_024611	0.00606248078118771	5.99181642869497	0.00827239657465029	0.927530162308132	1	chr15	-	60711807	60771359	ICE2	59552	7224	6.08611178652483	5.87245192260538	6.14054007909764	5.82377484839007
NM_024613	-0.125766828386746	5.38879436565903	2.56513614857537	0.109243152141356	0.563558107173416	chr8	+	96145948	96168913	PLEKHF2	22965	2965	5.4136918834135	5.4752027486246	5.38237264129527	5.24969594343619
NM_024619	-0.0506662147053953	5.08198795023821	0.398646179564819	0.527789255541051	1	chr17	+	80674581	80685893	FN3KRP	11312	1826	4.9237241447927	5.2638851781962	4.7987838339244	5.27867064478707
NM_024620	-0.379033664449463	3.52135848737456	9.91793850145035	0.00163675606039577	0.0418589303283649	chr19	-	58637694	58662148	ZNF329	24454	3413	3.73164844401807	3.61606026662506	3.2285827661191	3.36882959041738
NM_024622	0.0981367362726102	3.91703118014412	0.793958197718977	0.372905930624921	0.878422297370754	chr2	-	170386261	170430431	FASTKD1	44170	3012	3.57771890858322	4.11028468117472	3.86724243031177	4.03870065846535
NM_024623	-0.0988257511737797	3.00241466503906	0.507787394553743	0.47609824790105	0.976349326100255	chr12	+	123459353	123464588	OGFOD2	5235	2080	3.11546972521457	2.93035222212404	2.98355810414106	2.87050976465591
NM_024626	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	-	117686208	117753582	VTCN1	67374	2638	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024627	-0.328979240821663	6.07415520073146	23.6513161963169	1.15466909210672e-06	7.50931703371809e-05	chr22	-	19833660	19842371	C22orf29	8711	6509	6.3600137672934	6.06998985179904	5.96935316868801	5.80940571085989
NM_024628	-1.01353208740294	-1.81286154975257	1.24687325190518	0.264150510546056	0.745257434492156	chr3	-	124801479	124931609	SLC12A8	130130	3510	-2.00220072798279	-2.31219694453577	-3.6534311280113	-2.67901087003059
NM_024629	-0.0707668166963388	4.80279852351469	0.6956461940486	0.404250514723632	0.908563769148139	chr4	-	185615218	185655286	CENPU	40068	2112	5.03593410361779	4.58198444817585	4.91292835422731	4.57729404321395
NM_024630	0.168624687703296	4.52160725987072	3.46708029569763	0.0626017164389181	0.451156695965928	chr6	+	157802556	158094977	ZDHHC14	292421	2787	4.60822083194951	4.21968649686704	4.72430534040803	4.45339108595126
NM_024635	-0.0594985486492951	4.42182366468571	0.415058241983914	0.519413242443553	1	chr9	+	88556056	88637217	NAA35	81161	2657	4.38021095500389	4.50548285337398	4.2850330529292	4.48085217430312
NM_024637	0.0818190294857609	2.38467021680314	0.234498208689661	0.628208348884209	1	chr7	-	99756864	99766373	GAL3ST4	9509	2540	2.1937790315776	2.43201906860512	2.03206339477796	2.70959778575925
NM_024638	-0.0379920701664021	5.88984165007581	0.335739267918489	0.562298983205804	1	chr3	+	113775581	113807268	QTRTD1	31687	4024	5.79709346901763	6.01033536567037	5.77508401279122	5.95684813053071
NM_024639	-0.254657762358675	3.88581469652222	4.43164572616061	0.0352784761740643	0.326636576122391	chr6	-	26634610	26659980	ZNF322	25370	4817	3.88220949807021	4.09470218393184	3.89219794892453	3.55259703439098
NM_024640	0.224828000506356	4.76789470865783	7.03708466485904	0.00798388860564532	0.131190276878288	chr1	-	38268613	38273865	YRDC	5252	1443	4.76530760672858	4.51721991714794	4.95202422780543	4.78615972592256
NM_024641	-0.00459214414317321	6.04175066493478	0.00404411406536553	0.94929402757595	1	chr6	+	96025372	96057328	MANEA	31956	4616	6.01487010634307	6.06733113188842	6.10094837515837	5.96821150317013
NM_024642	-0.799628995880177	-1.28216754970835	1.36030697940895	0.243484286471873	0.742500239920437	chr9	+	101569980	101612363	GALNT12	42383	2735	-3.75117937002964	-0.522576178800637	-3.6534311280113	-1.4475210359999
NM_024644	-0.221046476916323	4.08987695178502	4.51739248446869	0.0335519298810126	0.319401545773724	chr14	+	73957638	73960105	C14orf169	2467	2408	4.26651120126528	4.08947039108302	3.91063532189033	4.0138501308451
NM_024645	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr8	-	40388110	40755343	ZMAT4	367233	2467	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024646	0.029625653540097	6.4355076455924	0.246569268709271	0.61950118806702	1	chr1	+	53192130	53293013	ZYG11B	100883	8142	6.47444260755859	6.35907244516872	6.52656786685433	6.36444076158532
NM_024649	-0.0956594332656628	4.18457155123274	0.94481233096327	0.331043298499524	0.83555540465504	chr11	+	66278118	66301084	BBS1	22966	3370	4.19003423172061	4.25282553187801	4.0557529576095	4.19609832966408
NM_024650	-0.236411392869344	3.061900923215	2.98057881195894	0.0842691314680663	0.505677638271815	chr11	+	66512206	66610987	C11orf80	98781	2218	2.99371145026564	3.30004290481286	2.64483668597959	3.1581896704643
NM_024652	0.188433058255579	4.64777255455406	4.31308115552735	0.0378204020181812	0.338256667388506	chr15	+	101459459	101610317	LRRK1	150858	7631	4.1946468665328	4.84981934586693	4.50725828793877	4.93587700036604
NM_024653	0.272098653948224	1.50173613952628	1.45176510724754	0.228244937188538	0.742500239920437	chr7	+	102036803	102067129	PRKRIP1	30326	181	1.12334530613977	1.48486897545492	1.46104976147476	1.69755995648583
NM_024654	-0.100229817399557	5.49568256529803	1.80699524375678	0.178869099397863	0.714542646726796	chr1	-	6581406	6614658	NOL9	33252	6712	5.56207603348409	5.51672169455922	5.3889628249457	5.49163483563304
NM_024656	0.0696198334910787	7.34928331742851	1.71529572708923	0.19029971609584	0.733491327282236	chr19	+	17666510	17693965	COLGALT1	27455	3593	7.41329042999868	7.20234866102542	7.51091900717906	7.24190833761192
NM_024657	-0.0110630106006847	4.5310163410057	0.0150835782680172	0.90225342167398	1	chrX	-	106183963	106243474	MORC4	59511	3834	4.40430525313616	4.65108603162181	4.44537453707581	4.58995951485773
NM_024658	-0.16027367415634	4.724168172719	3.39800796166789	0.0652752048178774	0.45987599636965	chr14	-	24649424	24658124	IPO4	8700	3561	4.74343730998712	4.8436176064434	4.65673584296134	4.60667568148588
NM_024660	0.615193508504694	-0.124334888513223	2.25911244236133	0.132830170477208	0.617643974516254	chr19	-	36230150	36233351	IGFLR1	3201	1196	-0.73617862510983	-0.522576178800637	-0.359002664724784	0.27340979832969
NM_024661	-0.28277302860165	2.82412819122464	3.69176146478628	0.0546818392970046	0.41694351679928	chr3	-	48473579	48481529	CCDC51	7950	1506	2.87228491942222	2.9877208070088	2.53820204891245	2.75529248369644
NM_024662	-0.0410231838109016	5.35238651529455	0.307104212130037	0.579462616614906	1	chr11	+	34127110	34168458	NAT10	41348	4041	5.43334019103927	5.29603541083904	5.42574903102028	5.21740902792896
NM_024665	-0.0407021032207507	7.3089905302177	0.484396933574526	0.486437407764112	0.983907163787799	chr3	-	176738541	176915048	TBL1XR1	176507	6550	7.31238555852885	7.34308406404734	7.32811267699892	7.24458095433246
NM_024667	0.030391080113731	5.58703591245584	0.180864016547451	0.670631767485588	1	chr12	-	123349874	123380712	VPS37B	30838	2749	5.6249431422225	5.50890489829643	5.60437233845406	5.59368440474904
NM_024669	0.0279657940453162	2.31524920985974	0.0259687418758574	0.871976679378114	1	chr5	-	55395506	55529186	ANKRD55	133680	2500	2.71421715321925	1.57746885693367	2.55392667333504	1.95420629397171
NM_024671	-0.24338780970025	4.46588750871364	6.72946329630026	0.00948331299597772	0.148201237364887	chr16	-	30535321	30537910	ZNF768	2589	2315	4.68234751213871	4.44532102015501	4.34048400497785	4.31275381579211
NM_024672	-0.0924066523835176	2.80845310857207	0.391149378608059	0.531695857564272	1	chr4	+	83821836	83841284	THAP9	19448	3839	2.67514223495267	2.97642814003646	2.73035609905568	2.74022115791608
NM_024674	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	+	26737268	26756219	LIN28A	18951	4014	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024675	-0.0940766617114896	4.29425606867058	0.959668316358849	0.327270459390473	0.830374106554025	chr16	-	23614482	23652678	PALB2	38196	4058	4.25772150290143	4.40377253543386	4.22736531903654	4.24496644136718
NM_024677	-3.65657718785011	-2.5233929184533	3.90314519955907	0.0481958003935761	0.388295241570212	chr4	+	40751913	40812002	NSUN7	60089	3698	-2.38709062565069	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024678	0.0219451986807498	3.66887749034655	0.0373436129669478	0.846767132528878	1	chr11	-	78147006	78285909	NARS2	138903	2519	3.61948449132578	3.67313191536041	3.59061188474304	3.74607724181033
NM_024681	0.0777792367667298	4.38486627751582	0.671125944912373	0.412659326655128	0.917047646424177	chr22	+	37447775	37459430	KCTD17	11655	1694	4.3391374138944	4.33911628457636	4.3176378855089	4.51667230047711
NM_024683	-0.0229580557746591	3.63030260154792	0.0400458789708057	0.841390904675632	1	chr17	-	29226000	29233286	TEFM	7286	1339	3.60569653972391	3.65199373525921	3.55979186570439	3.65257817048893
NM_024684	-0.0765111799051205	3.73207244663056	0.461367294136741	0.496985658835942	0.988841606115681	chr11	+	77532207	77583398	AAMDC	51191	504	3.69955450162926	3.81301441563924	3.50421991423921	3.84801239324709
NM_024685	-0.137606347572715	5.33832627713428	2.5500984545732	0.11028738241579	0.566401278756806	chr12	-	76738265	76742222	BBS10	3957	3583	5.27247839760599	5.5225566225668	5.2749913377725	5.24436471997211
NM_024686	0.129782329252376	3.18136861770238	0.98033915725497	0.322115088045631	0.823453740546207	chr1	-	84335056	84464833	TTLL7	129777	3648	2.89513625483155	3.29095535743383	3.00659593228003	3.43584340082237
NM_024687	2.40475820245707	-2.81274584010708	1.51578256527483	0.218258834148343	0.738137014571591	chr3	-	166958076	167098085	ZBBX	140009	3244	-5.9827175065999	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_024688	-0.823171688757436	-1.45927917870183	1.2213853188166	0.269088953898604	0.752239297682438	chr10	+	32856650	33171792	CCDC7	315142	2719	-1.23455637691012	-2.31219694453577	-2.80461894623971	-2.14359041923137
NM_024690	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr19	-	8959519	9092018	MUC16	132499	43816	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024693	0.420645028625827	-0.338747299217667	0.899068295154103	0.343031658339772	0.850660539420918	chr10	+	11784355	11806065	ECHDC3	21710	1654	-0.602133991655753	-0.969770197762909	-0.359002664724784	-0.34436239955624
NM_024694	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr6	+	146920135	147136597	ADGB	216462	5105	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024697	-0.0205299692474178	0.460794223526021	0.00392420833553286	0.950050387881171	1	chr3	-	21462489	21792816	ZNF385D	330327	1812	-0.261650639124242	0.805311110028726	-0.616196996360233	0.933826635746086
NM_024700	0.156492956760972	5.1726549897897	4.18704768679523	0.0407339759601321	0.35394421260124	chr1	-	38000049	38019945	SNIP1	19896	4605	5.07147835745001	5.10962406748845	5.24624420793215	5.24703279427651
NM_024701	0.171525107739054	3.49587303953104	2.01571005754768	0.155678425272926	0.666715138784819	chr10	-	5680819	5708558	ASB13	27739	2727	3.29802037069532	3.49466184726452	3.62078724922136	3.50880275220041
NM_024702	-0.796843375497485	-1.89528823143696	0.719838016335486	0.39619704786609	0.902072802077209	chr17	-	80787309	80797931	ZNF750	10622	3191	-2.38709062565069	-2.31219694453577	-3.6534311280113	-2.67901087003059
NM_024705	0.0685463565941646	1.81901811205441	0.113313511430324	0.736402832027251	1	chr13	-	52342128	52378298	DHRS12	36170	1977	1.16154384433755	2.17971066257525	1.6188840598021	1.98009636680745
NM_024706	0.0140281399947858	2.80917518446671	0.00905668851090624	0.924182470695199	1	chr16	-	31072163	31085641	ZNF668	13478	2769	2.7013094165663	2.85835590353887	2.58487090747843	2.99000053030391
NM_024709	0.112026195365017	6.06049133776873	2.66182469398912	0.102782763562186	0.558905173739217	chr1	+	220863627	220872499	C1orf115	8872	2972	5.89670289410234	6.10541110340972	6.08209372125871	6.14454959044108
NM_024710	-0.213133249098929	3.9043567456422	4.00999802335414	0.0452312038062615	0.376760797549955	chr19	-	55964345	55973049	ISOC2	8704	1169	3.84748181505852	4.13080294173968	3.65034437568784	3.90318240953744
NM_024712	-0.243774933649234	-0.282426303143959	0.313014784192762	0.575836058782528	1	chr16	+	67233027	67237927	ELMO3	4900	2512	-0.479491866429212	-0.286618817430098	-0.359002664724784	-0.979982381443505
NM_024713	0.0946273417732444	5.29795625600863	1.62143915904316	0.202891234114828	0.738137014571591	chr15	-	34432874	34502297	KATNBL1	69423	2740	5.32391143412651	5.16289832788104	5.40422385053954	5.27344561635011
NM_024715	-0.00134158398478359	6.0308907084086	0.000443922730536173	0.983190235784076	1	chr5	+	134209459	134237323	TXNDC15	27864	3689	6.14449544379293	5.89960917557031	6.13532354148527	5.90710798258639
NM_024717	0.160057660167671	6.49154726470404	7.45077745123296	0.00634090546601066	0.113102390145383	chr5	-	94041241	94620279	MCTP1	579038	4959	6.57339204849272	6.21876785881503	6.72365790237699	6.39001410546039
NM_024718	-0.107433253488652	6.17864839389832	2.85956042924893	0.0908323171928474	0.522651749125764	chr9	+	139702373	139735639	RABL6	33266	3130	6.2368394622654	6.21876785881503	6.09020447874068	6.15168653403146
NM_024721	0.258842994386464	5.27893403325127	10.0884359957302	0.00149202688489148	0.039272056740711	chr8	+	77593514	77779521	ZFHX4	186007	13958	5.89811761937958	3.30907356778806	6.16121963001766	3.55259703439098
NM_024725	0.186035594220106	5.76111651053217	7.65275567199322	0.00566856666617657	0.104865712763824	chr11	-	96085928	96123083	CCDC82	37155	2730	5.64024100713775	5.68918764211258	5.80987944168245	5.89184527031314
NM_024726	-0.151297637823598	0.443188488206227	0.210213395960463	0.646600197859168	1	chr2	-	237232789	237416178	IQCA1	183389	3278	0.562766032919292	0.175115754750242	0.565534782061434	-0.221247216517758
NM_024727	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr3	-	169557028	169587723	LRRC31	30695	2528	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024729	0.109417312236827	-2.39781677450217	0.00725880054542286	0.932103507757054	1	chr19	+	50706884	50813801	MYH14	106917	6789	-2.9135845023991	-5.9827175065999	-2.80461894623971	-5.9827175065999
NM_024730	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr12	-	18233802	18243127	RERGL	9325	1147	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024731	0.209017557687902	3.66465586343647	3.27717651295926	0.0702496870399689	0.474643101474977	chr16	+	84682130	84695916	KLHL36	13786	2169	3.36502913096092	3.72128223220196	3.72863618446504	3.78331488324217
NM_024733	-0.183954349871456	0.426663144608122	0.306730629410916	0.579693365615336	1	chr19	-	53666551	53696619	ZNF665	30068	3291	0.314166173505122	0.460943853958154	0.0487013391078069	0.354822952599687
NM_024734	0.0201017256695461	2.72386890432968	0.0176795240021843	0.89422155793525	1	chr14	-	95648275	95786245	CLMN	137970	12750	2.84906580071419	2.49668437560922	2.89989907441183	2.47483764650826
NM_024738	0.0177084104267603	6.2809838610238	0.0470831317923057	0.828218882612609	1	chr12	-	117153595	117175843	C12orf49	22248	2775	6.26013123667551	6.27515528541828	6.41044701721748	6.15453145500896
NM_024741	-0.169249575622273	2.73799249299732	1.24137930134502	0.265205394323831	0.745877855190742	chr11	+	46722316	46727466	ZNF408	5150	2497	2.63497945265245	2.94200989173589	2.688229972318	2.54589853781689
NM_024743	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr4	-	69794176	69817509	UGT2A3	23333	2969	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024744	0.0152598633778323	2.06162106022697	0.00664011161489331	0.93505475840902	1	chr2	+	203776940	203851208	CARF	74268	6244	1.95367730036354	2.07771915157483	2.11919807609886	1.92784310413043
NM_024745	-0.138669572399348	5.81641243258586	3.96289560453367	0.0465136268958261	0.383727283785313	chr16	-	46614467	46655311	SHCBP1	40844	3232	5.87818409605656	5.88004702519541	5.80002322811824	5.67716808442925
NM_024746	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	-	222695601	222721444	HHIPL2	25843	2574	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024747	-0.110981562468074	4.51281279542681	1.48772093386613	0.222570406765062	0.738137014571591	chr10	+	103825123	103827795	HPS6	2672	2672	4.45900810194038	4.65463286776934	4.28031447952262	4.60667568148588
NM_024751	-0.0468427944117146	4.10183034261713	0.21770798660717	0.640791894433112	1	chr4	+	106629940	106768882	GSTCD	138942	4043	4.10438087942548	4.1257006692831	4.0667555182825	4.069173706399
NM_024753	0.205598813049082	4.42544913109131	4.98530031510789	0.0255635476094712	0.273791815794705	chr2	-	166729871	166810348	TTC21B	80477	5477	4.45516880176104	4.15103347534446	4.66761735878445	4.34797695319603
NM_024755	0.0402899474294971	6.11590155379093	0.359557674096639	0.54875199463904	1	chr15	-	59171243	59225852	SLTM	54609	4147	6.14806714916047	6.0363984064114	6.12351690672178	6.14454959044108
NM_024756	-0.0206756315125373	9.54547568403173	0.21258152442195	0.644751512363162	1	chr10	-	88695297	88717425	MMRN2	22128	4179	9.24006533597515	9.81874546569877	9.24310645426492	9.77499694047743
NM_024757	-0.0116914474110644	5.61721020517487	0.0283700574847252	0.866241756664509	1	chr9	+	140513443	140730578	EHMT1	217135	5107	5.57274597563153	5.66652948176889	5.54069227566159	5.67518833274695
NM_024758	-0.72829925885938	0.73130352902108	5.75111247975043	0.0164782184261073	0.208595507501057	chr1	-	15898193	15911605	AGMAT	13412	3119	0.618755400840279	1.20423053183076	-0.140796246514922	0.505040983600649
NM_024759	0.277831333281994	3.46580341502469	5.27013450317827	0.0216943363490925	0.248075719278898	chr8	-	99204386	99306621	NIPAL2	102235	2255	3.59875283229209	2.93035222212404	3.81599779038712	3.2985506784578
NM_024760	0.208887247911672	-0.491148245206313	0.196118304442477	0.657872452970076	1	chr19	+	2977535	2995182	TLE6	17647	1930	-0.366463507748607	-1.62127929098548	0.0487013391078069	-2.14359041923137
NM_024761	4.16200055750861	-2.39765176859733	5.97424352757671	0.014516306996438	0.193057701973007	chr9	-	27325206	27529850	MOB3B	204644	6525	-5.9827175065999	-5.9827175065999	-2.80461894623971	-2.67901087003059
NM_024762	-0.684930356172589	3.02316411037943	23.8020669175977	1.06767749959952e-06	6.96751609652446e-05	chr19	-	58318449	58326281	ZNF552	7832	2352	3.33191375978958	3.24463862264917	2.63007728896063	2.58015811833676
NM_024763	-0.0333739855032965	-0.734684465260753	0.00409167627303486	0.948997130635231	1	chr1	-	67278571	67390570	WDR78	111999	3844	-1.44802928505576	-0.656806179440663	-1.33003586928762	-0.792973150862016
NM_024764	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr14	-	92047117	92198413	CATSPERB	151296	3606	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024766	-0.113866339995281	1.52496105064183	0.257089297681913	0.61212693532667	1	chr2	+	44589042	44999731	CAMKMT	410689	1555	1.49645257179325	1.54725784113751	1.39274118003225	1.42340552252824
NM_024768	1.54566482888953	-1.45900777405761	4.13057831290632	0.0421149561182017	0.360318962268068	chr3	+	128720471	128759585	EFCC1	39114	2691	-2.38709062565069	-3.68668331519673	-1.33003586928762	-1.4475210359999
NM_024769	-0.202432606732397	5.08831233762638	4.21386235554714	0.0400949441622147	0.350160045348368	chr11	-	122943032	123066007	CLMP	122975	2630	4.11901425793888	5.83229964645038	4.15703688790542	5.47579891748045
NM_024770	-0.184864344539907	4.98772285091878	5.22042683405145	0.0223230711975079	0.252066898814342	chr2	-	172173912	172291312	METTL8	117400	8104	4.99420997771634	5.14283464725813	4.75863653783149	5.00686066124211
NM_024771	0.0130694508654897	4.82529888969091	0.0247527186566981	0.874984803742314	1	chr11	+	63706441	63724791	NAA40	18350	3681	4.76530760672858	4.8621434146141	4.79216972358083	4.86121923958793
NM_024773	0.259481708710369	1.78575882325582	1.60082406919032	0.205786467209936	0.738137014571591	chr16	+	27214806	27233089	KDM8	18283	2471	1.58343970260546	1.63605674584101	1.96307503828	1.75866740270062
NM_024775	-0.272018818024506	3.40697583045744	4.83307062154288	0.0279188638730363	0.289197864694697	chr2	+	39005326	39009106	GEMIN6	3780	692	3.46004502335274	3.57172429004457	3.07358108993905	3.40750348297442
NM_024776	0.0731219801981386	8.04763930604036	1.10869562727744	0.292365666039354	0.785881642028845	chr15	-	77400497	77712446	PEAK1	311949	11817	7.7564066801794	8.23876484974263	7.93195492711793	8.21141824052471
NM_024779	0.0828704352314362	4.05019068207102	0.658377602590664	0.417133295499434	0.921471649040129	chr12	+	57984941	57997211	PIP4K2C	12270	3219	4.23997980107632	3.69396484865071	4.31302492437557	3.79064844771391
NM_024782	0.0970405906433448	3.54188368777099	0.662809646340471	0.415569781401667	0.920381288826981	chr2	-	219940045	220025587	NHEJ1	85542	2103	3.49037548221378	3.47071690482587	3.43797203193557	3.71557924241508
NM_024783	1.52202894998049	-2.3976500565444	1.28789194289583	0.256436802451492	0.742500239920437	chr11	-	47681142	47736928	AGBL2	55786	3593	-3.75117937002964	-5.9827175065999	-5.9827175065999	-2.14359041923137
NM_024784	-0.388379385950797	2.01725082264944	4.05287184902815	0.0440962675275583	0.371175495437316	chr11	-	62518434	62521656	ZBTB3	3222	2974	2.09854287855824	2.19927142101398	1.24558152283599	2.17201842935223
NM_024785	-0.145536056757227	5.60547100521932	2.99765858738476	0.0833849438915627	0.50492608009481	chr2	-	225243414	225266711	FAM124B	23297	2594	5.82115722884004	5.48120768408335	5.80167061357453	5.18716420326018
NM_024786	3.21630271136947	-2.66078005295194	2.94411079194228	0.0861911234942841	0.507677252452327	chr5	-	795719	851101	ZDHHC11	55382	2606	-5.9827175065999	-5.9827175065999	-2.80461894623971	-5.9827175065999
NM_024787	0.191907588158155	3.9291977792766	3.27754777849161	0.0702337956335489	0.474643101474977	chr8	-	33405271	33424646	RNF122	19375	1872	4.00808797823027	3.59406258472474	4.2564873052722	3.70785293008946
NM_024789	-0.197840345445938	1.91317177515685	0.99110575916369	0.319472267398982	0.819131914445975	chr10	+	104221169	104236802	TMEM180	15633	2834	1.5260348905598	2.311373528871	0.846572372430252	2.36121872461793
NM_024790	0.00518434296001986	3.85625971469061	0.00231262308557589	0.961644723104053	1	chr8	+	67976602	68108849	CSPP1	132247	4718	3.90490539997177	3.77441255517193	3.85460090297066	3.84096540173526
NM_024791	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr11	+	119056165	119060932	PDZD3	4767	2245	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024792	-0.0832118179790669	6.0890213508077	1.73249574596381	0.188092481316116	0.730784276105007	chr17	+	635846	646075	FAM57A	10229	2080	5.82115722884004	6.38706057302913	5.74799824959645	6.29523199888659
NM_024795	2.36542309731081	-2.81278798336135	1.47274439151406	0.224913189255918	0.738137014571591	chr2	-	228226873	228244022	TM4SF20	17149	2294	-5.9827175065999	-5.9827175065999	-3.6534311280113	-5.9827175065999
NM_024798	-0.155088215971041	4.41511315702491	2.80585584881164	0.0939207123313739	0.532170503254865	chr15	+	64443915	64449680	SNX22	5765	3098	4.24443572284906	4.69308317960504	4.09390032020625	4.53425427981853
